# Observation date	Start [Å]	End [Å]	Center [Å]	Width	Amplitude	Skew	RMSE	R2	FWHM [Å]	EW [Å]
2016-06-12T06:12:33.957000	6198.274640170181	6199.39470064846	[6198.85467041]	[0.52555727]	[0.12769253]	[0.30137443]	0.1338336569725358	0.686543426196737	0.30069293082872595	0.3270975932144143
2016-06-12T06:12:33.957000	6201.374807565416	6204.574980360498	[6202.59487236,6202.99489396]	[0.52231453,0.40529343]	[0.2550879 ,0.22308446]	[-0.38472912,-0.91719052]	0.045822780840323395	0.9803099265451417	0.6006861029335321	0.9981821536035604
2016-06-12T06:12:33.957000	6210.315290311676	6212.67541774805	[6211.25533999,6210.83531947]	[0.13517807,0.1440432 ]	[0.20366084,0.16352784]	[-2.        , 0.64925197]	0.1250863499247245	0.6824590764086229	0.47958463417631186	0.5037136862784539
2016-06-12T06:12:33.957000	6214.335507385498	6215.175552744207	[6214.53551711,6214.99500139]	[0.04110682,0.75134787]	[0.14163107,0.01291237]	[-1.99941485, 0.08482704]	0.21638744140120678	0.30927228757010805	0.333515686624151	0.1232534823600686
2016-06-12T06:12:33.957000	6215.115549504299	6215.995597022948	[6215.25555598,6215.80901685]	[0.07411301,0.54582342]	[0.19796192,0.02004018]	[-1.99983613,-0.27275595]	0.20555391154055425	0.43762204997584153	0.46616469526969984	0.24858012532153761
2016-06-12T06:12:33.957000	6222.99597501219	6223.956026850714	[6223.49600092]	[0.83864271]	[0.11128934]	[0.10678445]	0.09536522243932902	0.9105839901177051	0.26206635844929305	0.3789160299544207
2016-06-12T06:12:33.957000	6233.136522556606	6234.976621913778	[6234.03657224,6233.89656252]	[0.62961204,0.3796843 ]	[0.11469518,0.14523829]	[-0.16881719, 0.76987151]	0.05796109561669957	0.9652173847904687	0.3420100389503842	0.5528443120319086
2016-06-12T06:12:33.957000	6236.196687791903	6237.07673531055	[6236.65671155,6236.41669859]	[0.15073877,0.13466908]	[0.02973745,0.16977896]	[ 1.0922993,-2.       ]	0.11119835115709364	0.8274936207480331	0.39979890578327015	0.2906775943371244
2016-06-12T06:12:33.957000	6268.378425462448	6271.098572338268	[6269.63849242,6270.59854426]	[0.90887868,0.24848958]	[0.2664732,0.0441307]	[-0.01833798, 0.53823121]	0.043006167193476594	0.9820435934287698	0.6274964292848586	0.958216670959916
2016-06-12T06:12:33.957000	6283.439238679303	6283.999268918442	[6283.7392538 ,6283.57924732]	[0.9387202 ,0.28264891]	[0.06519457,0.01732605]	[-0.08858719,-0.07930259]	0.05436621624089808	0.9732816413655747	0.15352148824039907	0.2533022767207538
2016-06-12T06:12:33.957000	6352.302957013477	6353.183004532124	[6352.76298073,6352.56297213,6353.11987162]	[0.42473266,0.43717299,0.47540161]	[0.02391321,0.05743343,0.01570278]	[ 0.08963696,-0.07205679, 0.40452438]	0.18533649768463664	0.5231784526244875	0.13524539777055514	0.24842450434966493
2016-06-12T06:12:33.957000	6352.7429807728	6353.463019651694	[6353.08300021,6353.24017801]	[0.27136931,0.40762519]	[0.02556081,0.03392378]	[-1.61200661,-0.2906024 ]	0.2526107832120434	0.45463911729884	0.07988439306864283	0.1343628952771923
2016-06-12T06:12:33.957000	6366.58372811153	6367.823795069625	[6367.22376159,6367.64373358,6367.30376159]	[8.07754810e-01,3.28825331e-25,5.98554066e-02]	[0.10804845,1.11940572,0.09384287]	[ 0.28233925,-0.66832199,-1.99993481]	0.05620914140291583	0.9679705647286234	2.635999024316601	0.4192329760354387
2016-06-12T06:12:33.957000	6369.783900906613	6373.424097461018	[6371.92401538,6370.70394951]	[0.33875665,0.46792634]	[0.30377929,0.17938754]	[ 1.29535616,-0.39559313]	0.09127784873688023	0.907817908126581	0.71534555686824	1.0146060998266526
2016-06-12T06:12:33.957000	6375.204193578283	6376.444260536377	[6375.80956704,6376.02423678,6375.58421518]	[0.80993703,0.36094492,0.2353859 ]	[0.06747201,0.09857977,0.02309343]	[ 0.15778109,-0.22127107, 0.03759009]	0.04722818037779605	0.9762355434847645	0.23213761665447477	0.38508735574165115
2016-06-12T06:12:33.957000	6378.644379332996	6379.964450610967	[6379.29684001,6379.08440417,6379.34770014]	[0.02197038,0.75874701,0.68430267]	[0.14081455,0.0872659 ,0.0620412 ]	[-1.99919786,-0.00492273, 0.29386765]	0.03558905490392051	0.9895940684692802	0.33159293583309135	0.4594808445913033
2016-06-12T06:12:33.957000	6394.805251948161	6398.205435542935	[6395.14374309,6398.0254269 ,6397.28538694]	[0.01107723,0.06497048,0.13465341]	[0.00234874,0.32478003,0.35163307]	[-0.5226055 , 1.99999999, 2.        ]	0.13994557536479357	0.7662648675234215	0.8280325960199431	0.9468462753665674
