# Observation date	Start [Å]	End [Å]	Center [Å]	Width	Amplitude	Skew	RMSE	FWHM [Å]	EW [Å]
2015-07-21T00:09:32.404000	6709.181796101395	6709.741737827488	[6709.44176696,6709.36177945]	[0.08021412,0.00740512]	[0.01639164,0.07242763]	[-2.28906571,-5.        ]	0.09979170217391799	0.17055403167273442	0.1355273693800062
2015-07-21T00:09:32.404000	6766.095872975014	6772.935161200867	[6772.37521749,6770.05546298,6767.63571064]	[0.15323876,0.39504897,0.17360468]	[0.02327836,0.73672683,0.31570092]	[0.07860891,0.18414076,1.31611613]	0.12217458305585029	1.7348591152866686	2.5184342271605873
2015-07-21T00:09:32.404000	6769.71549627583	6770.35542967708	[6770.01838668,6769.91547754,6770.23689547]	[0.42207322,0.60502465,0.32399516]	[0.01986084,0.03316089,0.01125101]	[-0.87516845, 0.11451777, 0.37556577]	0.15118278434823668	0.07808793596382178	0.16743471732692447
2015-07-21T00:09:32.404000	6792.033173644404	6792.833090395966	[6792.44774927,6792.69884958,6792.13128344]	[7.70359742e-01,5.23512369e-24,5.39990535e-01]	[0.04326761,2.77951261,0.01600886]	[0.01033681,4.9768559 ,0.04047101]	0.2866030189669077	6.545251998016551	0.22055137875179007
2015-07-21T00:09:32.404000	6795.092855219127	6795.812780295533	[6795.67279278,6795.46778308]	[0.0066595 ,0.68020837]	[0.03381674,0.03102508]	[4.99999986,0.11309369]	0.3179216089089018	0.07963233910959687	0.1758550646702745
2015-07-21T00:09:32.404000	6800.952245424318	6801.712166338301	[6801.35220588,6801.23221837,6801.47218923]	[0.00290935,0.38762551,0.00717568]	[0.0683702 ,0.04904743,0.06660484]	[-5.        , 0.97374753, 5.        ]	0.09327372234829272	0.16099952854127694	0.26742891255915985
2015-07-21T00:09:32.404000	6811.111188169152	6812.871005022588	[6811.97631529,6812.77143604]	[4.85691180e-05,3.58446326e-01]	[0.01136867,0.06839472]	[0.2034894 ,0.13463965]	0.18607306295872506	0.16105726505433823	0.1473927575917465
2015-07-21T00:09:32.404000	6832.608950867375	6833.168892593468	[6832.86892173,6833.08879328,6832.78892173]	[7.57816534e-01,3.77819562e-18,4.21034800e-03]	[0.04063743,0.74762347,0.02693423]	[ 0.11945165,-3.53950751, 4.99924651]	0.17070351037446774	1.7605187220450327	0.1814198511234292
2015-07-21T00:09:32.404000	6837.288463864011	6837.888401427682	[6837.58678744]	[0.78823022]	[0.03576045]	[0.28028772]	0.22240313811334217	0.08420941300829676	0.12814879692026437
2015-07-21T00:09:32.404000	6840.988078839984	6841.787995591546	[6841.26931264,6841.58009752]	[0.37967246,0.67703246]	[0.06939705,0.02326943]	[0.14290261,0.42666842]	0.13754395575774084	0.16341755593461457	0.19703237192227344
2015-07-21T00:09:32.404000	6845.167643866895	6846.247531481502	[6845.72758767]	[0.28231593]	[0.06040559]	[-0.25615158]	0.2721015104458606	0.14224428549454027	0.09447458101673291
2015-07-21T00:09:32.404000	6845.747583511777	6849.507192244117	[6846.2075276 ,6847.12744199,6846.40751275]	[1.28627921e-17,3.60446161e-03,9.61460148e-02]	[1.94586115,0.17191538,0.22433333]	[ 0.40565224,-4.993183  ,-2.23984981]	0.22038136830009986	4.582152837673725	0.6183102213969984
2015-07-21T00:09:32.404000	6859.786122501685	6860.346064227778	[6860.04609336,6860.20608088,6860.08603241]	[0.10815068,0.33074735,0.72308052]	[0.01655628,0.02572335,0.02676093]	[2.16657541,1.41543581,0.49501692]	0.10299452094338678	0.06301718423515855	0.17230906569058782
2015-07-21T00:09:32.404000	6944.157341872661	6945.837167050941	[6944.57730025]	[0.21409865]	[0.0688522]	[0.16967841]	0.12571260560545663	0.16213455236883825	0.0654655315334315
2015-07-21T00:09:32.404000	6978.29378924556	6978.813735134075	[6978.53376219,6978.65376219]	[0.63680394,0.00645997]	[0.07105487,0.09878303]	[-0.12701565,-4.99999968]	0.17462827208729434	0.23261624777013995	0.30807115329333373
2015-07-21T00:09:32.404000	6978.613755946185	6979.333681022589	[6978.99368685,6978.85629801]	[2.56922458e-16,2.90552461e-02]	[0.01      ,0.21477677]	[-4.99669548, 4.82549906]	1.2384887674074885	0.5057606481343757	0.1234471262538538
2015-07-21T00:09:32.404000	7069.304317654499	7069.864259380592	[7069.58345029,7069.4852365 ]	[0.79055927,0.45599511]	[0.02142515,0.0332729 ]	[-0.2148316 , 0.17129923]	0.11423832134947949	0.0783516931420804	0.14598433231191255
2015-07-21T00:09:32.404000	7084.382748421438	7086.382540300342	[7085.62262147]	[0.02631294]	[0.15011248]	[3.85824428]	0.35755195209188295	0.3534878846064342	0.3141667621401124
2015-07-21T00:09:32.404000	7098.281301979824	7100.481073046618	[7099.40118751,7100.28098626]	[0.452353  ,0.55277208]	[0.181501  ,0.02806153]	[-0.06943072,-0.04883472]	0.19293093839470266	0.4274021857489826	0.6343710436273557
2015-07-21T00:09:32.404000	7100.581062640564	7101.141004366657	[7100.8628328 ,7100.77455949]	[0.82770231,0.3407479 ]	[0.02345893,0.02455963]	[-0.10820608, 0.24928098]	0.1868802874724734	0.0578335083473047	0.12419337220550351
2015-07-21T00:09:32.404000	7100.801039747243	7101.640952336383	[7101.52096274,7100.85994305,7101.34098147]	[0.21413539,0.54295467,0.00430611]	[0.01708888,0.02030613,0.06281358]	[-1.32890362,-0.14433947, 4.99954555]	0.29829131508291234	0.1479146691000692	0.2095131555077477
2015-07-21T00:09:32.404000	7105.080594368098	7105.800519444504	[7105.42508395,7105.71331496]	[0.83562468,0.39110316]	[0.03582213,0.01198546]	[0.13915965,0.18757643]	0.16492626437802962	0.0843546723704141	0.16363666445667016
2015-07-21T00:09:32.404000	7119.619081327733	7120.179023053826	[7119.87909658]	[0.65579399]	[0.02779049]	[-0.41865252]	0.42986840126387976	0.06544160718936255	0.0972487690413597
2015-07-21T00:09:32.404000	7137.05726651178	7138.017166613654	[7137.55721656,7137.85718534,7137.19724986]	[6.28326712e-01,3.54167334e-04,6.57985353e-02]	[0.0651776 ,0.05342293,0.09850034]	[ 0.16127957,-4.94867457,-2.38315771]	0.10427130656629806	0.2319505683615316	0.3133650699947756
2015-07-21T00:09:32.404000	7349.135195269591	7349.655141158106	[7349.39647744,7349.30880896,7349.51914973]	[0.5441953 ,0.50395352,0.74505844]	[0.01825513,0.0332081 ,0.01829161]	[-0.20234245, 0.26507413, 0.15449971]	0.11250266807240739	0.07819910470664262	0.1965330280481631
2015-07-21T00:09:32.404000	7375.152487614137	7376.192379391167	[7375.27247305,7375.65243351,7375.94922947]	[0.07127719,0.50908771,0.52102203]	[0.03094297,0.08931539,0.02241895]	[-2.36641679,-0.22490102,-0.0975647 ]	0.17453756160008024	0.2103216661167143	0.4007322382078501
2015-07-21T00:09:32.404000	7376.012398122066	7376.57233984816	[7376.31236899,7376.49234609,7376.19236899]	[0.64461883,0.00139294,0.54914867]	[0.03050769,0.04752149,0.02595468]	[0.51339577,4.99999987,0.14910311]	0.08167376063791078	0.11190455350956187	0.16659917859149956
2015-07-21T00:09:32.404000	7384.691494876511	7386.371320054791	[7384.97146782]	[0.00424512]	[0.21202654]	[-4.9999397]	0.40428266083136366	0.49928434732300814	0.24446589308321615
2015-07-21T00:09:32.404000	7385.951363760221	7386.631292999048	[7386.30309898,7386.3911883 ]	[0.38081044,0.49573449]	[0.02496825,0.03052342]	[ 0.4863364 ,-0.18982447]	0.251041864847407	0.07187715793869638	0.13249154150534792
2015-07-21T00:09:32.404000	7383.931573962527	7388.051145233071	[7385.9713596 ,7387.05125137,7386.85126802]	[0.00526481,0.06630873,0.16408744]	[0.2382015 ,0.1387147 ,0.31913565]	[ 4.99999999,-2.2812566 , 1.42768709]	0.15848821885119277	0.7515070264091015	1.150190616207264
2015-07-21T00:09:32.404000	7400.80981742048	7403.249563512744	[7401.1897758 ,7402.94959681,7401.46974666]	[0.00443105,0.00352696,0.02408684]	[0.20817447,0.13633846,0.28460156]	[ 5.        ,-5.        ,-3.73084136]	0.17895877912631036	0.6701854629841063	0.7164582947926229
2015-07-21T00:09:32.404000	7405.309349148015	7406.749199300826	[7405.78930128,7405.48932834]	[0.00563395,0.0625743 ]	[0.17207847,0.18657785]	[-4.79932533,-2.64600706]	0.13468264108494415	0.43935725608148624	0.5267751427844222
2015-07-21T00:09:32.404000	7568.492366466614	7571.49205428497	[7568.71234156,7569.87221452,7569.51225824]	[0.17313324,0.33278965,0.24477662]	[0.08676633,0.19405609,0.11264691]	[ 0.70386056,-0.59948906, 1.32825991]	0.20235622479421533	0.4569671760923864	0.7168834812342695
2015-07-21T00:09:32.404000	7685.540185138888	7686.54008107834	[7686.06013311,7685.7345117 ]	[0.70375924,0.16051397]	[0.09116194,0.03181609]	[-0.0339764 , 0.38839688]	0.07780412565019852	0.21466996066302016	0.28837112254015984
2015-07-21T00:09:32.404000	7686.640070672286	7687.200012398379	[7686.90007074,7686.84009424]	[0.43946757,0.30972569]	[0.03881103,0.02946614]	[-1.1711357 , 0.42831691]	0.11671525002186818	0.09139297996162399	0.14567892328913842
2015-07-21T00:09:32.404000	7705.158143470941	7705.838072709767	[7705.50992599,7705.2995486 ]	[0.83424719,0.31141584]	[0.04939287,0.02165908]	[ 0.01666009,-0.59490358]	0.1378004603496494	0.11631131744973415	0.20382897373075787
2015-07-21T00:09:32.404000	7705.678089359456	7706.438010273439	[7706.05530897,7705.89858321,7706.278029  ]	[3.90595387e-01,2.53691118e-12,5.89691174e-03]	[0.02171366,2.12288749,0.11408017]	[ 0.10154189,-4.98918932,-4.93938542]	0.19692555722738375	4.999018026455744	0.0756562481916191
2015-07-21T00:09:32.404000	7721.716420228269	7722.6763203301425	[7722.27636403,7722.1763703 ,7721.91641511]	[0.2121441 ,0.65170016,0.19282063]	[0.04842324,0.07723544,0.02535598]	[-1.16033227, 0.22437936,-1.30654751]	0.13019497682948827	0.18187557093444182	0.3453574457688512
2015-07-21T00:09:32.404000	7832.4448965632055	7833.004838289299	[7832.74412541,7832.82486743]	[0.70347399,0.4174611 ]	[0.03841596,0.0234358 ]	[ 0.1362655,-0.6939188]	0.17327653735542556	0.09046268069012146	0.18015554301265058
2015-07-21T00:09:32.404000	7843.783716516593	7844.303662405108	[7844.06368946,7844.20367002,7843.94368974]	[0.31972011,0.39837   ,0.58041653]	[0.02707162,0.02144469,0.02656067]	[1.30000942,0.12312089,0.37733069]	0.15708598961372028	0.06374878330878327	0.20859961156926443
2015-07-21T00:09:32.404000	7904.5573917164975	7905.677275168685	[7905.13733344,7904.97735489]	[0.67903262,0.44624425]	[0.10027009,0.03226461]	[-0.43465487, 0.32939846]	0.15423802620024576	0.23611801009521804	0.4010288907063859
2015-07-21T00:09:32.404000	7935.2741949764695	7935.834136702562	[7935.53416584,7935.55156225]	[0.02414321,0.85642233]	[0.03008693,0.0231728 ]	[ 3.85818795,-0.0273309 ]	0.1686745782841091	0.07084931407524112	0.142260182955795
2015-07-21T00:09:32.404000	7987.668742203765	7989.028600681419	[7988.95216792,7988.18868601,7988.50865271]	[0.3345153 ,0.14180229,0.47187522]	[0.01877781,0.0290797 ,0.07256595]	[ 0.34761849,-1.48967467,-0.07147789]	0.259088675147204	0.17087974682782947	0.2808619787510017
2015-07-21T00:09:32.404000	8025.064850339278	8026.864663030291	[8025.22483233,8025.95060603,8026.18473582]	[0.27152481,0.71716597,0.19755438]	[0.04166474,0.05056902,0.15595116]	[ 0.43960185, 0.06838213,-0.95141857]	0.15286417451343426	0.3672369253233562	0.42538074820315275
2015-07-21T00:09:32.404000	8036.663643236922	8037.223584963016	[8036.9636141 ,8036.8436141 ,8036.85873171]	[0.67868888,0.00328475,0.3231824 ]	[0.03801516,0.03410381,0.03001334]	[-0.21758513, 4.99965242,-0.36091064]	0.11673791369983262	0.08951886816088314	0.20364371026149866
2015-07-21T00:09:32.404000	8282.91801520521	8284.077894494974	[8283.96256918,8283.47795485,8283.15799231]	[3.85035612e-24,3.10790453e-01,2.25318138e-02]	[2.8474007 ,0.13139416,0.0207267 ]	[-4.35898954,-1.18910966, 3.43153724]	0.18276424116840595	6.705116252370509	0.3275468530439324
2015-07-21T00:09:32.404000	8529.492353874122	8531.292166565136	[8530.47225398,8531.07219154]	[0.33020634,0.23351655]	[0.09307141,0.05896163]	[0.16122417,0.52735155]	0.24323801606708323	0.21916641999760467	0.268602137757496
