# Observation date	Start [Å]	End [Å]	Center [Å]	Width	Amplitude	Skew	RMSE	FWHM [Å]	EW [Å]
2017-07-01T04:34:34.784000	5922.098271581664	5922.149462571839	[5922.84328832,5922.57471367,5922.39611799]	[0.10809005,0.07194534,0.09555674]	[1.02991824,0.11005234,0.09716587]	[-56.53825107, -8.35527441,-26.2455952 ]	0.00030860114585177275	2.425272105472455	6.490529948462259e-10
2017-07-01T04:34:34.784000	6583.745536784091	6584.8586222524	[6594.3]	[0.1]	[0.1]	[2.]	0.011759037888151334	0.23548200450309495	0.0
2017-07-01T04:34:34.784000	5793.472954767011	5800.095456098513	[5793.39224305]	[0.19482682]	[0.01845722]	[-0.05333658]	0.024672898442262777	0.04346342995346968	3.408574012782543e-06
2017-07-01T04:34:34.784000	5957.262358752485	5959.345180064805	[5959.1477719 ,5958.53223547]	[0.00996755,0.01067416]	[0.00314098,0.32363723]	[-1.18815952, 0.24765966]	0.003602930662457405	0.7621074481647745	0.011900248710411069
2017-07-01T04:34:34.784000	5805.1875472481315	5806.220815458215	[5815.7]	[0.1]	[0.1]	[2.]	0.0020559629834501322	0.23548200450309495	0.0
2014-09-16T02:15:41.317000	5562.219516050706	5567.007169646836	[5563.89740448,5563.59976399]	[2.73819745e-06,2.01302036e-04]	[0.45750085,0.52139956]	[ 6.80433417,-5.02470224]	0.0018873028273597183	1.2278021409604538	0.023562897161598137
2014-09-16T02:15:41.317000	4691.376593382263	4706.414063125154	[4688.9]	[0.1]	[0.1]	[2.]	0.038958818007801946	0.23548200450309495	0.0
2016-05-05T04:55:55.421000	5418.613799419249	5418.837093637765	[5418.08362031,5418.722952  ,5418.82667012]	[0.03429834,0.00892792,0.03322078]	[0.68030507,0.01049432,0.00278197]	[19.31241856, 0.23183284,-6.89387346]	0.0018431177103500319	1.6019960269759463	0.00035766318950416554
2014-09-16T02:15:41.317000	6092.685933128132	6135.037434416672	[6118.48719953,6119.59999825,6118.2620648 ]	[0.00360659,0.01000205,0.00201265]	[2.49599017e-03,1.25978659e+01,4.81319536e-02]	[0.76910979,0.46238395,0.61202394]	0.004662395841634623	29.665707201547967	0.3728003287517835
2014-09-16T02:15:41.317000	5772.620247482671	5772.767559745322	[5762.7]	[0.1]	[0.1]	[2.]	0.0007373360373260979	0.23548200450309495	0.0
2014-09-16T02:15:41.317000	6139.9305274753015	6145.747366851395	[6145.6426326 ,6145.12341063,6145.055338  ]	[5.16220182e-03,3.83169348e-03,2.77536238e-18]	[0.00368519,0.28206284,0.57629962]	[-2.0926914 ,-0.47587572,30.93074885]	0.003797957898089086	1.357081894197231	0.04332281156117364
2014-09-16T02:15:41.317000	5923.657050843988	5923.742234458578	[5913.7]	[0.1]	[0.1]	[2.]	0.011980387114580772	0.23548200450309495	0.0
2014-09-16T02:15:41.317000	5758.499757879934	5762.130387458486	[5759.83777564,5760.04350318]	[4.34197300e-06,3.87040599e-03]	[0.20169624,0.03679536]	[-6.7633026 , 0.42093834]	0.002814000631578281	0.4749583392300864	0.0018127803291499089
2014-09-16T02:15:41.317000	5948.4155393471165	5948.779043293928	[5948.61171931,5948.99336707,5948.5877926 ]	[0.02185633,0.04974746,0.02818478]	[0.03671561,0.13370277,0.02334644]	[  0.21083149,-11.19261467, -0.67390769]	0.0009548517240503377	0.31484596750490257	0.005460841408155801
2015-04-24T09:19:05.339000	6542.783571729609	6542.958167993509	[6542.87834611,6543.45600838]	[0.0452411 ,0.06049705]	[0.01977025,0.05484146]	[-0.04321693,-7.08374965]	0.005447267247394172	0.12914176132380167	0.003170932300555143
2015-04-24T09:19:05.339000	6523.7781140995685	6542.681942968473	[6536.2817113]	[0.00369549]	[0.00142423]	[2.08506446]	0.01525084146558514	0.003353794087662506	6.931338997261282e-10
2015-04-24T09:19:05.339000	6324.876060658106	6325.187658740414	[6325.02182541]	[0.02973332]	[0.02456448]	[-0.16814448]	0.001745768963175985	0.057844925531780694	0.0025866914290903105
2015-04-24T09:19:05.339000	6277.0789089231785	6277.936515893462	[6287.5]	[0.1]	[0.1]	[2.]	0.07298415626784897	0.23548200450309495	0.0
2016-05-05T04:55:55.421000	6233.565642399202	6233.612683631569	[6223.6]	[0.1]	[0.1]	[2.]	0.00013784925184103465	0.23548200450309495	0.0
2016-05-05T04:55:55.421000	6596.064807401462	6597.97054644696	[6596.5       ,6597.05012329,6597.50673054]	[0.0021084 ,0.0097939 ,0.00036981]	[0.21163648,0.11367297,0.01471392]	[-0.61205491, 0.03030455, 2.71581183]	0.002928425302355061	0.4983658347302327	0.005422265115980773
2015-06-26T02:21:18.577000	8424.900798784485	8464.990046358162	[8439.32509523,8440.3       ]	[2.27364901e-02,1.43829513e-26]	[1.77229551,1.25653153]	[  0.34942007,-45.7745466 ]	0.011986340499220217	4.173436988401579	0.31778053655349714
2015-06-26T02:21:18.577000	8025.253094980187	8026.819151734243	[8026.09306501,8025.91088083,8026.25384506]	[0.02133562,0.02366082,0.00090679]	[0.06861935,0.05264261,0.05254651]	[-0.58805958,-0.09559894,-2.78372391]	0.008398527564993923	0.1615862198045319	0.01128893600043335
2015-06-26T02:21:18.577000	7222.936779540145	7224.413458257246	[7223.76027184,7223.73100192,7223.74174789]	[0.05818572,0.06879175,0.00760949]	[0.06227004,0.23112137,0.03757651]	[1.15829594,0.27221144,3.54392148]	0.003837369131740239	0.5442492390906187	0.08803128755466726
2015-06-26T02:21:18.577000	6747.705741950022	6783.927550056194	[6765.30597512,6765.0100803 ,6765.55909971]	[0.00304452,0.00348934,0.00211485]	[0.04124732,0.13794255,0.06393515]	[-0.37842838,-0.12208135, 0.02420072]	0.009764869108324904	0.32482988818608055	0.0026271936005528634
2015-06-26T02:21:18.577000	7263.602389395403	7293.792808973464	[7276.58695494,7276.62899221,7276.36417359]	[0.06397747,0.02538111,0.06754628]	[0.02042679,0.01307081,0.02344178]	[-0.11206487,-0.22426219,-0.04828609]	0.07239781309495463	0.055201183155714435	0.011777942799230102
2015-06-26T02:21:18.577000	7721.0426607459485	7722.049924512756	[7721.57599359,7721.58502423,7722.46057609]	[0.014535  ,0.01115801,0.03666465]	[0.16912722,0.03062412,0.01510308]	[-4.64294955e-03, 1.58932175e+00,-5.56983221e+00]	0.002378674513827311	0.39826417188949853	0.010063027706093188
2015-06-26T02:21:18.577000	6836.560689644237	6838.428036045903	[6827.5]	[0.1]	[0.1]	[2.]	0.009155373608087557	0.23548200450309495	0.0
2015-06-26T02:21:18.577000	6780.010081747771	6780.1578444547695	[6770.1]	[0.1]	[0.1]	[2.]	0.0023202202753050873	0.23548200450309495	0.0
2015-06-26T02:21:18.577000	7333.508352135429	7333.971939905051	[7333.80887606,7333.75644546]	[0.02236371,0.05824993]	[0.05044523,0.02899516]	[1.46946928,0.32055537]	0.0010765064838861808	0.11878943572596289	0.013156565766772899
2015-06-26T02:21:18.577000	7494.170328902477	7495.3379586250685	[7495.01355753,7494.68785084,7495.16047187]	[0.01036271,0.03128268,0.01434644]	[0.06082554,0.09868343,0.04417035]	[ 1.20220306,-0.08927876,-0.29791465]	0.00224276771611749	0.2323817264560964	0.015051773812491148
2015-06-26T02:21:18.577000	6991.2045489915745	6994.534771047562	[6992.71236423,6993.2783074 ,6993.50633477]	[0.05190712,0.0184892 ,0.0259436 ]	[0.11395625,0.23581255,0.04485634]	[ 0.16596714, 1.0713097 ,-1.56125674]	0.009673791155788931	0.5552961261060675	0.04981803719033755
2015-06-26T02:21:18.577000	7356.932693849486	7357.423059149231	[7357.20789671,7357.1909459 ,7357.97981175]	[0.00116328,0.03933883,0.0671683 ]	[0.04785593,0.03603184,0.03685554]	[-2.67268258, 0.63409759,-9.80859928]	0.0012956691819194146	0.11269209994360804	0.006548839856633128
2015-06-26T02:21:18.577000	7560.897343297721	7562.89629728313	[7562.29193878,7561.72090223,7561.53389865]	[4.95343677e-04,3.21125461e-35,1.97185976e-02]	[0.1120425 ,0.45580473,0.211914  ]	[ 4.65422048, 1.34437007,-0.18453449]	0.005460561820944958	1.0733381146147531	0.020538981555867714
2015-06-26T02:21:18.577000	7817.699349516846	7846.606883688606	[7832.6108877 ,7832.57082759,7833.52495581]	[2.20263917e-02,2.40009604e-02,2.44004708e-06]	[9.59368855e-05,1.35476670e-01,8.48587656e-01]	[0.16058935,0.04264888,8.81738802]	0.011836313016435021	1.9982712214117087	0.042741124925630494
2015-06-26T02:21:18.577000	6708.608575511679	6709.608575511679	[6699.2]	[0.1]	[0.1]	[2.]	0.158814171640052	0.23548200450309495	0.0
2016-06-13T07:49:24.001000	7366.491318254823	7367.12206954124	[7366.83586297,7366.76369612]	[0.00110494,0.04279512]	[0.05594898,0.0379789 ]	[-3.92235568,-0.74320321]	0.0020114474140237727	0.1317497895396595	0.010179113271335574
2016-06-13T07:49:24.001000	6973.415384006634	6973.736745993709	[6973.69605993]	[6.03732223e-05]	[0.05063294]	[6.16432775]	0.0006563873174118768	0.11923146835145532	0.002169835912205924
