# Observation date	Center [Å]	Width	Amplitude	Skew	RMSE	FWHM [Å]	EW [Å]
2016-06-12T06:12:33.957000	[5257.531557  ,5257.28170269,5256.40047463]	[0.01527117,0.01189811,0.00010902]	[1.47345813e+00,3.43723816e-04,3.53894661e+00]	[ 0.10657133, 2.36195142,-4.83299625]	0.002456582742701996	8.333582410198654	0.14262480899203658
2016-06-12T06:12:33.957000	[5542.05159434,5542.9       ,5541.54828116]	[0.0052641 ,0.013873  ,0.00435856]	[2.57057799e-03,4.25470944e+00,1.51642908e-01]	[-5.96951562,-0.03575696, 0.13359704]	0.0037617890756778813	10.019075073765578	0.2093608216133921
2016-06-12T06:12:33.957000	[5175.8891785,5175.9887751]	[0.00098143,0.00134283]	[0.00073246,0.00107667]	[0.80568114,1.7200229 ]	0.01091370052571993	0.002535358566830294	1.2743026650211687e-11
2016-06-12T06:12:33.957000	[5489.94659459,5490.26008633,5490.13040401]	[0.0059625 ,0.00472582,0.00600353]	[2.52165327e-01,1.77200749e-03,2.36555843e+00]	[-0.09708267, 0.05465351, 0.05505405]	0.006780492933864627	5.570464403197358	0.055857289464881006
2016-06-12T06:12:33.957000	[5251.8]	[0.1]	[0.1]	[2.]	0.00020552070466297475	0.23548200450309495	0.0
2016-06-12T06:12:33.957000	[5074.51427278,5074.42192184,5073.5       ]	[2.58770523e-03,5.39911240e-03,1.56693223e-17]	[0.50948918,0.00338859,0.12119999]	[ 2.72599285,-2.65012539,29.44990586]	0.004138558971725606	1.1997553348923713	0.03184455022634238
2016-06-12T06:12:33.957000	[5546.5194399,5545.4      ,5545.4      ]	[0.00133771,0.00042437,0.01050546]	[0.20545303,0.30337167,4.48049424]	[1.72303562,3.97765427,0.6105386 ]	0.003376553009801266	10.550757651336546	0.19410238117075643
2016-06-12T06:12:33.957000	[5349.65263426,5348.7       ,5349.80563217]	[5.79543610e-02,5.26844735e-18,4.38747697e-03]	[5.86154862e-04,7.86729193e-01,1.53302950e+00]	[ 2.13348618,29.72320392, 0.36388366]	0.004775397464277633	3.6100086072581585	0.04581785070384066
2016-06-12T06:12:33.957000	[5494.15862049,5493.97388104,5493.82011135]	[0.00712466,0.00218553,0.00758076]	[0.00129361,0.00223775,0.05349169]	[ 0.7853038 ,-0.75008048, 0.2256769 ]	0.014891202666466818	0.1259633115605234	0.0014909153408191882
2016-06-12T06:12:33.957000	[5303.87347817,5304.02723845,5304.02158792]	[0.00451158,0.00137115,0.01493598]	[3.07083648e-04,5.42068231e-04,2.77115808e+00]	[-0.9387614 ,-1.86551731, 0.37865695]	0.0024772341260806763	6.52557859030488	0.15252853755311885
2016-06-12T06:12:33.957000	[5170.22923934,5170.07402522,5170.69486308]	[0.00011478,0.00021489,0.01277579]	[8.84731515e-04,8.89549584e-04,2.07025139e+00]	[0.42691183,3.85403622,0.51050969]	0.0033932349234874547	4.875069467579987	0.100796119379883
2016-06-12T06:12:33.957000	[5262.20046447,5262.17424804,5261.40000013]	[0.00106492,0.00023406,0.00749157]	[0.00609724,0.05177197,2.75799646]	[ 2.05558625,-2.18330921, 0.9467542 ]	0.0031468740479079138	6.494585338763579	0.09556722379440181
2016-06-12T06:12:33.957000	[4985.4489455 ,4985.79711436,4985.41052504]	[0.02252193,0.00809727,0.07501825]	[0.55935281,1.98127333,0.07666306]	[-18.6364831 , -3.2730583 ,-13.46352214]	0.0016925369293007658	4.665542159936155	0.00018590716292025825
2016-06-12T06:12:33.957000	[5424.04343287]	[1.09046198e-18]	[0.02307608]	[-29.95623469]	0.0006718149153204713	0.05434001633270999	0.00017410347689297893
2016-06-12T06:12:33.957000	[4726.2]	[0.1]	[0.1]	[2.]	0.011629822238605847	0.23548200450309495	0.0
2016-06-12T06:12:33.957000	[4964.54153961,4963.73084328,4964.8       ]	[0.00766791,0.01298056,0.01343346]	[0.22523797,0.15438063,4.68641404]	[-0.10196838, 0.17905506, 0.10229072]	0.0025622756249862703	11.035661727551796	0.22788751216945602
2016-06-12T06:12:33.957000	[5061.35766043,5061.24465083]	[0.0023269 ,0.01375014]	[0.0827225,0.018411 ]	[ 1.65543126,-0.13512689]	0.0006384334624110196	0.19479660924335773	0.0023156360775772136
2017-07-01T04:34:34.784000	[5849.91183285,5849.25059506,5849.48294004]	[0.01598272,0.01933206,0.01469701]	[0.17004938,0.11788564,0.07077008]	[ 0.80759012, 0.06835574,-0.4064379 ]	0.0011336873120505594	0.4004356954929601	0.023722840938348182
2017-07-01T04:34:34.784000	[5780.33324586,5780.53475626,5780.58381268]	[0.0049175 ,0.00335289,0.09207589]	[0.08575536,0.04918221,0.65836249]	[-0.08757227,-0.55481295, 0.42797519]	0.0026287000259195654	1.5503251890921579	0.23172805293714893
2017-07-01T04:34:34.784000	[5996.01301621,5995.75965126,5995.97028646]	[0.00350623,0.0022742 ,0.00028323]	[0.10455231,0.00156259,0.24440079]	[0.44145914,0.14021754,3.74557093]	0.0008172438450288367	0.5755198888430275	0.005026989230774806
2017-07-01T04:34:34.784000	[5704.83184292,5705.0991717 ]	[0.01764258,0.01007323]	[0.70158658,0.00271105]	[0.09861721,1.48949809]	0.0025756795460091402	1.652110143853284	0.04351910136831191
