# Observation date	Start [Å]	End [Å]	Center [Å]	Width	Amplitude	Skew	RMSE	R2	FWHM [Å]	EW [Å]
2016-08-13T03:32:39.662000	4946.736836544935	4947.856808746418	[4947.69455588,4946.93683208]	[0.50631046,0.11384897]	[0.00814862,0.20990517]	[ 0.77621954,-1.99999906]	0.18235295916513714	0.5188272224364512	0.4942888905959728	0.3790372043965031
2016-08-13T03:32:39.662000	4950.2767486817675	4951.556716912034	[4950.4167459 ,4950.59674124]	[0.01759621,0.15939047]	[0.09265135,0.18863341]	[ 1.98685613,-2.        ]	0.16905885313068705	0.673767342839608	0.44419773162217546	0.3949488135193722
2016-08-13T03:32:39.662000	4963.096430488036	4964.416397725499	[4963.77641411,4963.59641758]	[0.84423614,0.06157349]	[0.13709616,0.0819017 ]	[0.16024605,2.        ]	0.048689398121969804	0.9774444868181787	0.32283679074225946	0.49496249513560175
2016-08-13T03:32:39.662000	4964.656391768675	4965.456371912592	[4965.2490793 ,4964.81692318,4964.97638432]	[0.07366255,0.576349  ,0.39399995]	[0.09247805,0.01384042,0.04886202]	[1.99908244,0.33205462,0.4926047 ]	0.15735204425546756	0.6511151716823473	0.21776917471882534	0.22905496952373666
2016-08-13T03:32:39.662000	4967.996308869528	4969.476272135775	[4969.41629033,4968.24575837,4968.91629064]	[7.11081165e-12,1.42014517e-01,4.57969447e-01]	[9.99742477,0.01305563,0.13860001]	[-1.4808043 , 0.59244029, 0.26392425]	0.13772167189738943	0.7108402928835882	23.54213625864078	0.3459858206922129
2016-08-13T03:32:39.662000	4979.136032373572	4980.016010531881	[4979.59602145,4979.39602642]	[0.42111253,0.2263048 ]	[0.0801954 ,0.03754143]	[0.48773264,1.27868239]	0.18210764493968692	0.5645800720441123	0.18884572841193775	0.25177233797815063
2016-08-13T03:32:39.662000	4981.515973301725	4982.595946496012	[4981.77596734]	[0.15322903]	[0.16808388]	[-2.]	0.177630332041498	0.5970599389354598	0.3958072916166581	0.3416251309997835
2016-08-13T03:32:39.662000	4984.05591025866	4985.135883452949	[4984.15590827,4984.61589686]	[0.1088943 ,0.72305461]	[0.02505192,0.09786456]	[ 1.737353  ,-0.17177456]	0.10721344387075855	0.863410561521822	0.23045342563233556	0.34714314110376293
2016-08-13T03:32:39.662000	4979.4360249275405	4988.59579757539	[4983.92041475]	[0.0005936]	[0.00039959]	[1.50139294]	0.2698090365526988	-6.188140215921175	0.000940971079682802	2.960521250110235e-18
2016-08-13T03:32:39.662000	4987.015836791154	4988.175807999834	[4987.29583034,4987.6158224 ]	[0.50453906,0.44244377]	[0.05627979,0.15079796]	[-0.29243177,-0.63083688]	0.13234381295704023	0.7306043950817094	0.35510205104091186	0.4564237541242209
2015-09-20T01:47:39.845000	5702.445883005463	5707.8055502569505	[5702.85711696,5705.10571663]	[0.22489801,0.60394058]	[0.01078354,0.57138948]	[0.26573459,0.31857696]	0.11363867723398889	0.8255861756083993	1.3455194040358893	1.6074525483447288
2015-09-20T01:47:39.845000	5707.165589988116	5708.16552790817	[5707.6585097 ,5708.04963713,5707.56555895]	[0.54509877,0.5532797 ,0.52990511]	[0.03896116,0.00447935,0.08089542]	[-0.50505521,-1.27836008, 0.66385802]	0.11596185833422244	0.8938316284778046	0.19049415057496524	0.3310301533906597
2015-09-20T01:47:39.845000	5708.505506800988	5712.345268413994	[5711.20534043,5711.06534912,5710.60537519]	[0.07417429,0.73535583,0.44885987]	[0.11115251,0.22857286,0.24633365]	[-1.99999985,-0.03938207, 0.9408681 ]	0.04403954046014931	0.9844707865979366	0.580071405261847	1.31679652298912
2015-09-20T01:47:39.845000	5715.545069758166	5716.665000228626	[5716.12503499,5715.70505998,5716.59204373]	[0.75949557,0.07805202,0.19753907]	[0.09030348,0.0179886 ,0.01304201]	[ 0.17614905, 1.16090721,-0.09985958]	0.07616397036853755	0.9292651464726863	0.2126484343490893	0.3088237124757002
2015-09-20T01:47:39.845000	5732.424021848672	5732.983987083901	[5732.71219353,5732.52401688]	[0.83283885,0.05987408]	[0.02859819,0.05694612]	[ 0.04416387,-1.9544436 ]	0.10798180751982368	0.8847393980005241	0.1340978550278611	0.1384203641542685
2015-09-20T01:47:39.845000	5745.783192460589	5749.262976422375	[5746.40315273]	[0.21228952]	[0.65153578]	[-1.53086759]	0.09605371564859262	0.8144811160854606	1.5342495089991532	1.1623433224976902
2015-09-20T01:47:39.845000	5753.082739276981	5753.682702029013	[5753.36457955,5753.611128  ,5753.28272065]	[6.42671636e-01,8.69275960e-35,5.20753489e-01]	[0.03072601,1.5462414 ,0.03067708]	[-0.12739647,-1.68112641, 0.17019807]	0.18369707972182983	0.7053824768736913	3.6411202530025037	0.17204230911124255
2015-09-20T01:47:39.845000	5759.502340723725	5760.782261261394	[5759.64501641,5760.12230099]	[0.06647359,0.56692447]	[0.00086363,0.15525606]	[ 1.99868542,-0.71176218]	0.09816029424086119	0.8971011847087776	0.3656000782595428	0.4515274436871519
2015-09-20T01:47:39.845000	5761.942189248656	5763.342102336731	[5762.62214579,5762.48215697,5763.0021222 ]	[0.16974463,0.16795433,0.3621726 ]	[0.14406578,0.12054027,0.04059003]	[ 2.        ,-2.        ,-0.35879022]	0.060817869721111084	0.9638211021717229	0.33924897896081707	0.5578327952159392
2015-09-20T01:47:39.845000	5765.141990592827	5766.621898714508	[5765.86194465,5765.95961985]	[0.88313473,0.16577928]	[0.07499523,0.11142278]	[ 0.0596948 ,-1.48327783]	0.03098144459014812	0.9900677031949152	0.2623806001508428	0.38304261725675515
2015-09-20T01:47:39.845000	5767.961815527379	5768.561778279411	[5768.46178573]	[0.16041104]	[0.05527695]	[1.05830532]	0.32781783325648917	-0.052444677916414495	0.13016726025280492	0.06241002776271006
2015-09-20T01:47:39.845000	5768.301794420197	5769.581714957866	[5768.96175451,5768.72176711,5768.84175469]	[0.7804397 ,0.03032493,0.12275744]	[0.08143862,0.40078056,0.07544791]	[-0.20383494, 1.99999353, 1.99987463]	0.06344495914145219	0.9534887952952817	0.9437661033321487	0.4199430262018712
2015-09-20T01:47:39.845000	5771.421600730764	5772.981503886048	[5772.78223711,5771.5816003 ,5772.56152872]	[0.33010265,0.12915142,0.10715667]	[0.01535291,0.02284503,0.19893987]	[ 0.09503242,-0.1657127 , 2.        ]	0.14054641915345745	0.632021873220715	0.4684675852880773	0.31531357231382
2015-09-20T01:47:39.845000	5774.841388417348	5776.601279156642	[5775.01330349,5775.7315712 ,5775.31569643]	[0.05942752,0.69385244,0.18988093]	[5.81502613e-05,1.76905092e-01,4.58370639e-02]	[-1.90690198, 0.03495602, 0.70179353]	0.07496026248124789	0.9184613049120302	0.41657965767983773	0.542066294452962
2015-09-20T01:47:39.845000	5777.741208385504	5782.860890536178	[5780.32104946]	[0.90474019]	[0.5592962]	[0.12780896]	0.034637460578719435	0.9892192832267568	1.317041903179579	1.9183871635628158
2015-09-20T01:47:39.845000	5783.9408234898365	5785.660716712328	[5785.42073037,5784.7807701 ]	[0.01729569,0.60004268]	[0.15507136,0.2011841 ]	[ 1.99970665,-0.35521694]	0.09423518070225739	0.8692464617384601	0.4737523577174642	0.5800582604146896
2015-09-20T01:47:39.845000	5792.100316917474	5794.020197723978	[5793.04025732]	[0.79283327]	[0.20543797]	[0.02473983]	0.06986669459285143	0.9480593647515494	0.4837694481001594	0.6681428883175466
2015-09-20T01:47:39.845000	5795.880082255277	5797.519980444165	[5796.68003135,5796.92001645]	[0.68806264,0.65521765]	[0.08779863,0.11635073]	[ 0.04790438,-0.17633768]	0.03843092188570576	0.9885117840858578	0.2739850229392697	0.5404588225514747
2015-09-20T01:47:39.845000	5800.499795445924	5801.099758197957	[5800.81638284]	[0.00013042]	[5.2694065e-05]	[-1.8175632]	0.6500897047705572	-0.8596060333270148	0.00012408504047830028	0.0
2015-09-20T01:47:39.845000	5797.559977960967	5805.119508636572	[5800.53332511]	[0.0767264]	[0.63660345]	[-2.]	0.17368985342683757	0.32726230454699123	1.499086575897918	0.6618289937860597
2015-09-20T01:47:39.845000	5806.059450281423	5806.819403100664	[5806.45458564]	[0.66821517]	[0.10275263]	[0.15179373]	0.0876027407795371	0.8847521520715572	0.24196394936393087	0.3022657703974325
2015-09-20T01:47:39.845000	5811.379120016109	5812.69903807058	[5811.5591076 ,5812.05907904]	[0.14055006,0.48410973]	[0.04743504,0.11354646]	[ 0.36350582,-0.07798665]	0.117360629051914	0.6587286385014101	0.2673814714235475	0.2774427580788982
2015-09-20T01:47:39.845000	5813.578983440227	5814.418931293072	[5814.01895737,5814.13580888]	[0.72718363,0.30091339]	[0.09177869,0.01931379]	[0.27663513,0.02329175]	0.08600005315242716	0.9216299756670244	0.21612229699587154	0.3046392844172882
2015-09-20T01:47:39.845000	5814.918900253098	5815.998833206757	[5815.46614355]	[0.68903586]	[0.11371108]	[-0.02913481]	0.12163065288733863	0.8300106011647398	0.2677691297735687	0.3585126720745833
2015-09-20T01:47:39.845000	5817.778722704452	5819.0586432421205	[5818.43868297,5818.65743547]	[0.78290791,0.35517308]	[0.07353598,0.06620651]	[-0.0615054 ,-0.47424265]	0.10618099080434613	0.8835435616426085	0.17316401031473033	0.3566011286718351
2015-09-20T01:47:39.845000	5820.658543914207	5821.298504183042	[5820.95852414,5820.87852405,5821.07852405]	[0.72794302,0.05410872,0.5653738 ]	[0.03480864,0.04081751,0.03548271]	[-0.22853169, 1.99999986,-0.01857239]	0.06768898845457699	0.9478650737774836	0.09611788927468705	0.20648575170817876
2015-09-20T01:47:39.845000	5827.578114320979	5828.9780274090535	[5828.29807087,5828.41806093]	[0.71917674,0.15412241]	[0.16249255,0.0854826 ]	[ 0.22318613,-1.34079756]	0.08253081296292035	0.9303583556989484	0.38264070847755166	0.5837690407663284
2015-09-20T01:47:39.845000	5837.377505937504	5838.217453790349	[5837.80467038]	[0.79457688]	[0.07741197]	[-0.26217666]	0.10595261498655427	0.8881953526511517	0.18229126584910713	0.2600252308446972
2015-09-20T01:47:39.845000	5839.937347012841	5840.977282449697	[5840.47731473,5840.52466023]	[0.09858339,0.71390071]	[0.01354169,0.10443149]	[0.9083718 ,0.32222033]	0.046331843040866516	0.9739699206055368	0.24591737391036295	0.3083172468182672
2015-09-20T01:47:39.845000	5842.977158289804	5843.537123525035	[5843.24960095]	[0.50325801]	[0.01354208]	[-0.92812083]	0.2707890779545103	0.3004500975602403	0.031889158045783336	0.04429623961303204
2015-09-20T01:47:39.845000	5844.19708255227	5845.157022955522	[5844.65705275]	[0.7293688]	[0.08541579]	[0.24699303]	0.11954079249844102	0.8306835454401766	0.2011388241869303	0.26255116327836026
2015-09-20T01:47:39.845000	5848.65680567571	5850.656681515817	[5849.6767436 ,5849.81673491,5849.29676719]	[8.90283844e-01,2.25671965e-13,2.69650443e-01]	[0.17180678,2.12585864,0.1004378 ]	[0.03365722,1.69479445,0.52748944]	0.03773888277123794	0.9866941945790129	5.006014534142717	0.6881388108517318
2015-09-20T01:47:39.845000	5854.016472927197	5854.896418296844	[5854.47644561,5854.35644561]	[0.41963821,0.29483181]	[0.02188   ,0.08440126]	[0.82181354,0.80796859]	0.18110122780865653	0.533588675452221	0.19874978071964433	0.20358332896209239
2015-09-20T01:47:39.845000	5854.81642326324	5856.1363413177105	[5854.99641333,5855.09640712]	[0.27232693,0.12432864]	[0.03630687,0.23258473]	[-0.03610392,-2.        ]	0.14320454307479977	0.6923553366310471	0.5476951751714246	0.39808278575396294
2015-09-20T01:47:39.845000	5861.795989945214	5862.515945247653	[5862.14687781,5862.37637624]	[0.65417588,0.57734785]	[0.07355491,0.01638137]	[-0.46261407,-0.03944645]	0.09137208491438421	0.904465021096557	0.17320857419160485	0.2581124393306343
2015-09-20T01:47:39.845000	5865.8957354174345	5866.615690719873	[5866.23571307]	[0.73107009]	[0.07706534]	[-0.05923136]	0.08937864174898275	0.8988819231112983	0.18147500734223493	0.2437165968238435
2015-09-20T01:47:39.845000	5925.43203917743	5926.111996963065	[5925.75201807,5925.99200565,5925.51512394]	[0.23569405,0.15207272,1.        ]	[0.04924776,0.03561394,0.00465247]	[ 0.18703136, 1.23977777,-2.        ]	0.15845163517275915	0.5126159584829333	0.11596960757918306	0.13326655522488637
2015-09-20T01:47:39.845000	5946.69071935777	5947.45067217701	[5947.09069577]	[0.0256997]	[0.09010904]	[-2.]	0.21176365169023842	-0.3994702687671321	0.21219058486260234	0.025711736625594478
2015-09-20T01:47:39.845000	5951.670410199637	5952.870335703702	[5952.29037295,5952.45036302,5952.07038413]	[0.60752625,0.53918611,0.74964746]	[0.0565598 ,0.02182264,0.09273222]	[-0.04587089, 0.21641602,-0.01614894]	0.07073346844000458	0.9587423888366166	0.2183676962565294	0.4754118161381303
2015-09-20T01:47:39.845000	5958.60997936481	5959.249939633644	[5958.9099595]	[0.71796006]	[0.08200226]	[-0.24400368]	0.09893004002181291	0.8812639666066292	0.19310056710411205	0.23329933155190333
2015-09-20T01:47:39.845000	5973.309066789599	5974.06901960884	[5973.69527306,5973.52905189,5973.88964043]	[0.52250307,0.29985941,0.83223909]	[0.06869994,0.03797036,0.02046701]	[0.18392746,0.57640672,0.01623687]	0.04776760703027971	0.9645694310768188	0.16177599345172405	0.26740981626758076
2015-09-20T01:47:39.845000	5975.228947596102	5975.868907864937	[5975.54881244,5975.53390492]	[0.74024807,0.22057003]	[0.07314911,0.01748103]	[-0.03535916,-0.10545244]	0.039259830714729715	0.9839568230811357	0.1722530002274889	0.22035321279919073
2015-09-20T01:47:39.845000	5982.108520486071	5982.828475788509	[5982.48849814]	[0.71788782]	[0.08311744]	[0.26543278]	0.07157632130621214	0.9355475931496748	0.19572661744313044	0.2438615987234513
2015-09-20T01:47:39.845000	5994.7277370371485	5996.5276252932445	[5995.64768117]	[0.59134299]	[0.24493315]	[-0.06105001]	0.13508409982840208	0.7155822351947859	0.5767734891996417	0.6482538862682412
2015-09-20T01:47:39.845000	6000.387385664651	6001.027345933487	[6000.72059888,6000.97265663]	[0.68307579,0.44670491]	[0.05145687,0.01242217]	[-0.10808133,-0.18365732]	0.16902268016532065	0.7306486306041688	0.12117166685017901	0.2085371334547626
2015-09-20T01:47:39.845000	6009.386826945135	6009.906794663562	[6009.6668108]	[0.35394639]	[0.04935579]	[1.03547284]	0.19393685962872356	0.5080291347065993	0.11622400000458456	0.11788178997638867
2015-09-20T01:47:39.845000	6006.12702932576	6011.806676711665	[6008.98685302,6009.5268195 ]	[0.51227694,0.27230437]	[0.03254538,0.54610582]	[ 0.39668387,-0.21025585]	0.09002949638602338	0.7196124162281905	1.2859809265963698	0.7668103259110528
2015-09-20T01:47:39.845000	6019.786181313692	6020.506136616132	[6020.16615896,6020.08314097]	[0.58421924,0.99998896]	[0.04476819,0.00458002]	[-0.14865841, 1.99985392]	0.1818896076588491	0.6631592396803903	0.1054210410369941	0.14606681592976492
2015-09-20T01:47:39.845000	6023.225967758677	6023.945923061116	[6023.60545334,6023.67746744]	[0.73975703,0.37190704]	[0.02018646,0.06154718]	[ 0.34470973,-0.44440903]	0.0969693196179186	0.8930355069249969	0.14493252860890027	0.15821903472250262
2015-09-20T01:47:39.845000	6024.0659156115225	6030.385523266262	[6030.20553568,6028.08566481,6027.38570826]	[0.23490251,0.46534056,0.46947338]	[0.05108492,0.34599995,0.17623704]	[-0.21120609, 0.34706977, 0.65806597]	0.08216788697539586	0.914102604457654	0.8147676165208865	1.2349103597688473
2015-09-20T01:47:39.845000	6029.645569205422	6030.72550215908	[6030.16553569]	[0.66256146]	[0.13084843]	[-0.45968695]	0.08671288515349866	0.901266212545075	0.30812450609770425	0.370520967766045
2015-09-20T01:47:39.845000	6034.425272463279	6041.104857769237	[6035.2452228 ,6038.20503656]	[0.04787454,0.18441189]	[0.14345139,0.43257302]	[-1.99985496, 1.33753656]	0.13636594187698425	0.494891082254719	1.0186316237835218	0.7632828664712206
2015-09-20T01:47:39.845000	6046.204541161511	6048.004429417608	[6046.32453495,6047.17250517,6047.50445922]	[0.01791007,0.73725522,0.49123338]	[0.14615789,0.08633759,0.07443844]	[-1.99007337, 0.24731065,-0.13205047]	0.11351173482072742	0.8353884399385763	0.3441755306480775	0.4905003093801557
2015-09-20T01:47:39.845000	6047.684449283191	6048.484399619233	[6048.02442942]	[0.55972843]	[0.06214952]	[-0.11926924]	0.2412824865728606	0.40055508436690757	0.14635093750017608	0.1705647909568783
2015-09-20T01:47:39.845000	6056.723888080475	6057.883816067738	[6057.39306308]	[0.61858147]	[0.14871519]	[0.48532713]	0.10998521458383964	0.8328561770519409	0.35019750148729	0.42230836878720557
2015-09-20T01:47:39.845000	6058.30378999416	6059.703703082235	[6059.02374654]	[0.82806217]	[0.11952628]	[-0.24869481]	0.07146678045082401	0.9476757249480551	0.2814628740706722	0.3879007676857201
2015-09-20T01:47:39.845000	6064.403411306487	6065.683331844156	[6065.04921457]	[0.88262146]	[0.1302761]	[-0.03439058]	0.053351592428288165	0.9725463630534084	0.30677678274283915	0.44546104227623967
2015-09-20T01:47:39.845000	6065.823323152963	6066.423285904996	[6066.12256115,6065.89302561,6066.13778398]	[0.13513014,0.12823008,0.32715406]	[0.05827964,0.01704262,0.01079405]	[-1.99999854,-1.99999758, 0.9755854 ]	0.16023402528368832	0.67754229427921	0.1372380755585089	0.17200893349854543
2015-09-20T01:47:39.845000	6067.60321265066	6069.203113322745	[6068.39140504,6068.24317168]	[0.59504594,0.12004882]	[0.09380935,0.0635936 ]	[-0.26919847, 1.98923088]	0.1854665506159973	0.6415769994605394	0.2209041408616747	0.39218244078104275
2015-09-20T01:47:39.845000	6070.343042551606	6072.342918391713	[6071.10299661]	[0.34852842]	[0.20314188]	[-0.79789985]	0.16932587729885967	0.4969740165730808	0.478362567532822	0.5018013528790065
2015-09-20T01:47:39.845000	6080.502411819351	6081.622342289812	[6081.08237705,6081.00238202]	[0.32759004,0.19245365]	[0.05349713,0.09851726]	[0.97604915,1.59819576]	0.12892436975163862	0.8185300405765037	0.2319904132965225	0.26572281531359115
2015-09-20T01:47:39.845000	6083.662215646721	6085.50210141962	[6084.02219206,6084.7285265 ]	[0.13201721,0.56519003]	[0.08960587,0.15988648]	[-0.13550303, 0.17704424]	0.117540818048636	0.7043183403197819	0.3765038816351862	0.47481796917740976
2015-09-20T01:47:39.845000	6085.002132459593	6086.042067896449	[6085.53479433,6085.65358493,6085.42727995]	[0.28320372,0.2583411 ,0.19064889]	[0.01966193,0.0099236 ,0.0414076 ]	[1.38203318,0.24710997,0.55870902]	0.23836554242434477	0.3877470998150101	0.09750745011609749	0.11647657579212395
2015-09-20T01:47:39.845000	6086.702026923684	6087.581972293332	[6087.16199961]	[0.55023913]	[0.09507801]	[-0.03386319]	0.13273323466562567	0.6958894782213123	0.22389159371907075	0.2713921647341691
2015-09-20T01:47:39.845000	6087.921951186149	6088.521913938182	[6088.20193256,6088.04401088,6088.25410633]	[0.17303192,0.45013022,0.11455292]	[0.02114565,0.01072856,0.05182138]	[-1.78776355,-0.43739144,-1.99895761]	0.23639047565386753	0.4511034416843077	0.12203002600356294	0.1715868881810901
2015-09-20T01:47:39.845000	6088.921889106203	6090.2018096438715	[6089.58184938,6089.66184938]	[0.17764531,0.40940578]	[0.11981981,0.11329726]	[-2.        , 1.17352522]	0.035833471137732865	0.9907246549713243	0.28215409513365863	0.4772391218822207
2015-09-20T01:47:39.845000	6092.241683000781	6094.241558840889	[6093.94082426,6094.02074647,6092.64165941]	[0.22129238,0.36438728,0.16934933]	[0.01121241,0.01246796,0.3582767 ]	[ 0.18215364,-0.13352585,-1.75355533]	0.13809382811629675	0.6695692726783385	0.8436771575338395	0.7310574002183636
2015-09-20T01:47:39.845000	6101.521106898879	6102.64103736934	[6102.07675709]	[0.81834304]	[0.11772899]	[-0.11571585]	0.07799460878594539	0.9345752041955884	0.277230582291731	0.3989288549365828
2015-09-20T01:47:39.845000	6104.0809479742165	6104.680910726249	[6104.36092935,6104.48092935]	[0.33175868,0.27882946]	[0.02432702,0.026753  ]	[-1.57902159,-1.10324365]	0.3307751504166523	0.42144621759578227	0.062998494189093	0.11699687516615302
2015-09-20T01:47:39.845000	6105.9408325055165	6106.580792774351	[6106.28081264,6106.44061154]	[0.56652365,0.42676895]	[0.04847604,0.01213342]	[0.0115578,0.1716386]	0.19660733648648704	0.5387376778051665	0.114152358975103	0.13779881281138381
2015-09-20T01:47:39.845000	6106.640789049554	6107.240751801587	[6106.92077043,6106.85910816]	[0.46338678,0.12996783]	[0.06564781,0.04021536]	[-0.71832894, 1.99978377]	0.21962116885416427	0.55172046024421	0.15458878371591445	0.22163813264855547
2015-09-20T01:47:39.845000	6107.440739385596	6108.320684755245	[6107.86146973]	[0.90596138]	[0.08447612]	[-0.04231465]	0.05498499261439279	0.9726361139420201	0.19892605636248045	0.30016816912693506
2015-09-20T01:47:39.845000	6109.300623916897	6110.260564320149	[6109.79106664,6109.68059412]	[0.81348515,0.11924474]	[0.06709464,0.072876  ]	[0.17160181,2.        ]	0.06189333639081665	0.9588663340471091	0.17160987659429677	0.32717294796300656
2015-09-20T01:47:39.845000	6112.300437677058	6113.540360697924	[6112.94039919,6112.82039919]	[0.13918699,0.66539726]	[0.10855219,0.10647384]	[-2.        ,-0.55558402]	0.0348959604085982	0.9903295742004152	0.2556208642971589	0.4551276053750871
2015-09-20T01:47:39.845000	6115.6002328132345	6117.880091270958	[6116.76016204,6116.40018191]	[0.73254679,0.30748964]	[0.16077978,0.08636093]	[0.15747203,0.32553168]	0.07229457675155815	0.9398811026695122	0.37860744030239096	0.6025688113569716
2015-09-20T01:47:39.845000	6117.7400999621495	6118.940025466214	[6118.36006271,6118.5200503 ]	[0.63139976,0.20833721]	[0.10537987,0.05054006]	[ 0.11101747,-1.13880339]	0.11678498303031062	0.8303771732354331	0.24815061995342136	0.35905485746518795
2015-09-20T01:47:39.845000	6127.179513927456	6127.939466746697	[6127.67175534,6127.33950524]	[0.51713146,0.16001799]	[0.00410706,0.02430236]	[0.4121158,1.9101349]	0.20630207989378987	0.3184870364069984	0.05722768201895262	0.07323138405120584
2015-09-20T01:47:39.845000	6127.039522618648	6127.5994878538795	[6127.33950524]	[0.36797256]	[0.02915954]	[1.36101514]	0.19193225799317742	0.6254481413709415	0.0686654609344916	0.08337067058732825
2015-09-20T01:47:39.845000	6128.419436948323	6129.179389767563	[6129.03939722,6128.78646486,6128.61942329]	[0.17386104,0.26279583,0.10854531]	[0.09646497,0.01674977,0.02486667]	[ 1.26817965,-1.11199554,-1.89180465]	0.15046991580263328	0.6091992965556683	0.2271576424175403	0.20519087086065468
2015-09-20T01:47:39.845000	6135.0590247374785	6136.178955207939	[6135.37900611]	[0.14223335]	[0.12761302]	[-2.]	0.1745581756481773	0.6002817849580748	0.3005056955661213	0.24397168673462863
2015-09-20T01:47:39.845000	6139.2187664849025	6140.29869943856	[6139.77873296,6139.85873296]	[0.13622816,0.34551749]	[0.08617042,0.12113535]	[-1.95845758, 1.43463102]	0.03709666274673251	0.988344067932384	0.2852519414614895	0.3982329033553438
2015-09-20T01:47:39.845000	6141.358633633818	6142.118586453058	[6141.75861004,6141.68958644]	[0.1153448,0.5895346]	[0.05695114,0.06677432]	[-1.99999554,-0.20097652]	0.1355784665586878	0.8216932024212724	0.1572414976084157	0.26240006873485094
2015-09-20T01:47:39.845000	6142.218580245064	6143.298513198722	[6142.77854672]	[0.47247632]	[0.06397526]	[0.19190798]	0.210291601340401	0.394632733825909	0.15065022085754004	0.1762437831450645
2015-09-20T01:47:39.845000	6144.738423803599	6146.138336891674	[6145.41838035]	[0.74290009]	[0.13087669]	[0.16216721]	0.09355009600217798	0.8950166843509343	0.30819104695261895	0.3957840384630346
2015-09-20T01:47:39.845000	6146.798295918909	6147.958223906172	[6147.07777542]	[0.06424158]	[0.00237878]	[-0.71892895]	0.4905328899345039	-0.13938854969321168	0.005601594971463198	0.002450199165966138
2015-09-20T01:47:39.845000	6146.778297160508	6149.578123336659	[6147.1382773 ,6148.65818168]	[0.07683621,0.21323546]	[0.03872672,0.38669425]	[0.13469015,1.76430296]	0.1970648627592097	0.6427128540623768	0.9105953721584463	0.7847167430193541
2015-09-20T01:47:39.845000	6157.597625455489	6159.037536060366	[6158.33758076,6157.86075612,6158.41758076]	[0.17436436,0.12952592,0.21053066]	[0.10112058,0.03021003,0.11852404]	[-2.        , 0.02045888, 1.93794295]	0.09959777758257808	0.9229555915816634	0.27910279293361373	0.4886192576106403
2015-09-20T01:47:39.845000	6158.837548476356	6159.557503778794	[6159.17752613,6159.43976815,6159.19689512]	[6.33426473e-01,4.98058834e-21,3.84447054e-01]	[0.07352798,2.20784892,0.01011067]	[ 0.36082162,-1.12262186,-0.28025   ]	0.0815579967040952	0.9224709072128692	5.199086898510481	0.19479577612679258
2015-09-20T01:47:39.845000	6161.237399484484	6162.117344854131	[6161.65737217]	[0.90479733]	[0.08710071]	[-0.05637498]	0.03844493838248196	0.9858345790367161	0.20510650486444557	0.3061928254150833
